lang,kind,number,gender,case,v1,v2,change
cs,cardinal,10011,masculine,accusative,desettisícjedenáct,deset tisíc jedenáct,spacing only
cs,cardinal,10011,masculine,instrumental,desettisícímjedenácti,deseti tisíci jedenácti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10011,masculine,locative,desettisícímjedenácti,deseti tisících jedenácti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10011,feminine,nominative,desettisícjedenáct,deset tisíc jedenáct,spacing only
cs,cardinal,10011,feminine,genitive,desettisícíjedenácti,deseti tisíc jedenácti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10011,feminine,dative,desettisícíjedenácti,deseti tisícům jedenácti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10011,feminine,accusative,desettisícjedenáct,deset tisíc jedenáct,spacing only
cs,cardinal,10011,feminine,instrumental,desettisícíjedenácti,deseti tisíci jedenácti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10011,feminine,locative,desettisícíjedenácti,deseti tisících jedenácti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10011,neuter,nominative,desettisícjedenáct,deset tisíc jedenáct,spacing only
cs,cardinal,10011,neuter,genitive,desettisícíhojedenácti,deseti tisíc jedenácti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10011,neuter,dative,desettisícímujedenácti,deseti tisícům jedenácti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10011,neuter,accusative,desettisícjedenáct,deset tisíc jedenáct,spacing only
cs,cardinal,10011,neuter,instrumental,desettisícímjedenácti,deseti tisíci jedenácti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10011,neuter,locative,desettisícímjedenácti,deseti tisících jedenácti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,masculine,nominative,desettisícdvacetjeden,deset tisíc dvacet jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,masculine,genitive,desettisícíhodvacátéhojednoho,deseti tisíc jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,masculine,dative,desettisícímudvacátémujednomu,deseti tisícům jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,masculine,accusative,desettisícdvacetjednoho,deset tisíc dvacet jedna,masc. accusative: inanimate by default (animacy= gives the old form)
cs,cardinal,10021,masculine,instrumental,desettisícímdvacátýmjedním,deseti tisíci jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,masculine,locative,desettisícímdvacátémjednom,deseti tisících jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,feminine,nominative,desettisícdvacetjedna,deset tisíc dvacet jedna,spacing only
cs,cardinal,10021,feminine,genitive,desettisícídvacátéhojedné,deseti tisíc jednadvaceti,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,feminine,dative,desettisícídvacátémujedné,deseti tisícům jednadvaceti,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,feminine,accusative,desettisícdvacetjednu,deset tisíc dvacet jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,feminine,instrumental,desettisícídvacátýmjednou,deseti tisíci jednadvaceti,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,feminine,locative,desettisícídvacátémjedné,deseti tisících jednadvaceti,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,neuter,nominative,desettisícdvacetjedno,deset tisíc dvacet jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,neuter,genitive,desettisícíhodvacátéhojednoho,deseti tisíc jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,neuter,dative,desettisícímudvacátémujednomu,deseti tisícům jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,neuter,accusative,desettisícdvacetjedno,deset tisíc dvacet jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,10021,neuter,instrumental,desettisícímdvacátýmjedním,deseti tisíci jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10021,neuter,locative,desettisícímdvacátémjednom,deseti tisících jednadvaceti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,masculine,nominative,desettisíctřicettři,deset tisíc třicet tři,spacing only
cs,cardinal,10033,masculine,genitive,desettisícíhotřicátéhotřetího,deseti tisíc třiceti tří,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,masculine,dative,desettisícímutřicátémutřetímu,deseti tisícům třiceti třem,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,masculine,accusative,desettisíctřicettři,deset tisíc třicet tři,spacing only
cs,cardinal,10033,masculine,instrumental,desettisícímtřicátýmtřetím,deseti tisíci třiceti třemi,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,masculine,locative,desettisícímtřicátémtřetím,deseti tisících třiceti třech,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,feminine,nominative,desettisíctřicettři,deset tisíc třicet tři,spacing only
cs,cardinal,10033,feminine,genitive,desettisícítřicátéhotřetí,deseti tisíc třiceti tří,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10033,feminine,dative,desettisícítřicátémutřetí,deseti tisícům třiceti třem,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10033,feminine,accusative,desettisíctřicettři,deset tisíc třicet tři,spacing only
cs,cardinal,10033,feminine,instrumental,desettisícítřicátýmtřetí,deseti tisíci třiceti třemi,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10033,feminine,locative,desettisícítřicátémtřetí,deseti tisících třiceti třech,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,10033,neuter,nominative,desettisíctřicettři,deset tisíc třicet tři,spacing only
cs,cardinal,10033,neuter,genitive,desettisícíhotřicátéhotřetího,deseti tisíc třiceti tří,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,neuter,dative,desettisícímutřicátémutřetímu,deseti tisícům třiceti třem,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,neuter,accusative,desettisíctřicettři,deset tisíc třicet tři,spacing only
cs,cardinal,10033,neuter,instrumental,desettisícímtřicátýmtřetím,deseti tisíci třiceti třemi,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,10033,neuter,locative,desettisícímtřicátémtřetím,deseti tisících třiceti třech,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,masculine,nominative,dvacettisíc,dvacet tisíc,spacing only
cs,cardinal,20000,masculine,genitive,dvacettisícího,dvaceti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,masculine,dative,dvacettisícímu,dvaceti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,masculine,accusative,dvacettisíc,dvacet tisíc,spacing only
cs,cardinal,20000,masculine,instrumental,dvacettisícím,dvaceti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,masculine,locative,dvacettisícím,dvaceti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,feminine,nominative,dvacettisíc,dvacet tisíc,spacing only
cs,cardinal,20000,feminine,genitive,dvacettisící,dvaceti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,feminine,dative,dvacettisící,dvaceti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,feminine,accusative,dvacettisíc,dvacet tisíc,spacing only
cs,cardinal,20000,feminine,instrumental,dvacettisící,dvaceti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,feminine,locative,dvacettisící,dvaceti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,neuter,nominative,dvacettisíc,dvacet tisíc,spacing only
cs,cardinal,20000,neuter,genitive,dvacettisícího,dvaceti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,neuter,dative,dvacettisícímu,dvaceti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,neuter,accusative,dvacettisíc,dvacet tisíc,spacing only
cs,cardinal,20000,neuter,instrumental,dvacettisícím,dvaceti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20000,neuter,locative,dvacettisícím,dvaceti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,masculine,nominative,dvacettisícjeden,dvacet tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,masculine,genitive,dvacettisícíhojednoho,dvaceti tisíc jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,masculine,dative,dvacettisícímujednomu,dvaceti tisícům jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,masculine,accusative,dvacettisícjednoho,dvacet tisíc jedna,masc. accusative: inanimate by default (animacy= gives the old form)
cs,cardinal,20001,masculine,instrumental,dvacettisícímjedním,dvaceti tisíci jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,masculine,locative,dvacettisícímjednom,dvaceti tisících jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,feminine,nominative,dvacettisícjedna,dvacet tisíc jedna,spacing only
cs,cardinal,20001,feminine,genitive,dvacettisícíjedné,dvaceti tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,feminine,dative,dvacettisícíjedné,dvaceti tisícům jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,feminine,accusative,dvacettisícjednu,dvacet tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,feminine,instrumental,dvacettisícíjednou,dvaceti tisíci jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,feminine,locative,dvacettisícíjedné,dvaceti tisících jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,neuter,nominative,dvacettisícjedno,dvacet tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,neuter,genitive,dvacettisícíhojednoho,dvaceti tisíc jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,neuter,dative,dvacettisícímujednomu,dvaceti tisícům jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,neuter,accusative,dvacettisícjedno,dvacet tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,20001,neuter,instrumental,dvacettisícímjedním,dvaceti tisíci jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,20001,neuter,locative,dvacettisícímjednom,dvaceti tisících jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,masculine,nominative,dvacetpěttisíc,dvacet pět tisíc,spacing only
cs,cardinal,25000,masculine,genitive,dvacetpěttisícího,dvaceti pěti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,masculine,dative,dvacetpěttisícímu,dvaceti pěti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,masculine,accusative,dvacetpěttisíc,dvacet pět tisíc,spacing only
cs,cardinal,25000,masculine,instrumental,dvacetpěttisícím,dvaceti pěti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,masculine,locative,dvacetpěttisícím,dvaceti pěti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,feminine,nominative,dvacetpěttisíc,dvacet pět tisíc,spacing only
cs,cardinal,25000,feminine,genitive,dvacetpěttisící,dvaceti pěti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,feminine,dative,dvacetpěttisící,dvaceti pěti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,feminine,accusative,dvacetpěttisíc,dvacet pět tisíc,spacing only
cs,cardinal,25000,feminine,instrumental,dvacetpěttisící,dvaceti pěti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,feminine,locative,dvacetpěttisící,dvaceti pěti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,neuter,nominative,dvacetpěttisíc,dvacet pět tisíc,spacing only
cs,cardinal,25000,neuter,genitive,dvacetpěttisícího,dvaceti pěti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,neuter,dative,dvacetpěttisícímu,dvaceti pěti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,neuter,accusative,dvacetpěttisíc,dvacet pět tisíc,spacing only
cs,cardinal,25000,neuter,instrumental,dvacetpěttisícím,dvaceti pěti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,25000,neuter,locative,dvacetpěttisícím,dvaceti pěti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,masculine,nominative,dvacetdevěttisícdevětsetdevadesátdevět,dvacet devět tisíc devět set devadesát devět,spacing only
cs,cardinal,29999,masculine,genitive,dvacetdevěttisícíhodevětsetdevadesátéhodevátého,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,masculine,dative,dvacetdevěttisícímudevětsetdevadesátémudevátému,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,masculine,accusative,dvacetdevěttisícdevětsetdevadesátdevět,dvacet devět tisíc devět set devadesát devět,spacing only
cs,cardinal,29999,masculine,instrumental,dvacetdevěttisícímdevětsetdevadesátýmdevátým,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,masculine,locative,dvacetdevěttisícímdevětsetdevadesátémdevátém,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,feminine,nominative,dvacetdevěttisícdevětsetdevadesátdevět,dvacet devět tisíc devět set devadesát devět,spacing only
cs,cardinal,29999,feminine,genitive,dvacetdevěttisícídevětsetdevadesátéhodeváté,dvacet devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,29999,feminine,dative,dvacetdevěttisícídevětsetdevadesátémudeváté,dvacet devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,29999,feminine,accusative,dvacetdevěttisícdevětsetdevadesátdevět,dvacet devět tisíc devět set devadesát devět,spacing only
cs,cardinal,29999,feminine,instrumental,dvacetdevěttisícídevětsetdevadesátýmdevátou,dvacet devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,29999,feminine,locative,dvacetdevěttisícídevětsetdevadesátémdeváté,dvacet devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,29999,neuter,nominative,dvacetdevěttisícdevětsetdevadesátdevět,dvacet devět tisíc devět set devadesát devět,spacing only
cs,cardinal,29999,neuter,genitive,dvacetdevěttisícíhodevětsetdevadesátéhodevátého,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,neuter,dative,dvacetdevěttisícímudevětsetdevadesátémudevátému,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,neuter,accusative,dvacetdevěttisícdevětsetdevadesátdevět,dvacet devět tisíc devět set devadesát devět,spacing only
cs,cardinal,29999,neuter,instrumental,dvacetdevěttisícímdevětsetdevadesátýmdevátým,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,29999,neuter,locative,dvacetdevěttisícímdevětsetdevadesátémdevátém,dvacet devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,masculine,nominative,stotisíc,sto tisíc,spacing only
cs,cardinal,100000,masculine,genitive,stotisícího,sta tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,masculine,dative,stotisícímu,stu tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,masculine,accusative,stotisíc,sto tisíc,spacing only
cs,cardinal,100000,masculine,instrumental,stotisícím,stem tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,masculine,locative,stotisícím,stu tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,feminine,nominative,stotisíc,sto tisíc,spacing only
cs,cardinal,100000,feminine,genitive,stotisící,sta tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,feminine,dative,stotisící,stu tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,feminine,accusative,stotisíc,sto tisíc,spacing only
cs,cardinal,100000,feminine,instrumental,stotisící,stem tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,feminine,locative,stotisící,stu tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,neuter,nominative,stotisíc,sto tisíc,spacing only
cs,cardinal,100000,neuter,genitive,stotisícího,sta tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,neuter,dative,stotisícímu,stu tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,neuter,accusative,stotisíc,sto tisíc,spacing only
cs,cardinal,100000,neuter,instrumental,stotisícím,stem tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100000,neuter,locative,stotisícím,stu tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,masculine,nominative,stotisícjeden,sto tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,masculine,genitive,stotisícíhojednoho,sta tisíc jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,masculine,dative,stotisícímujednomu,stu tisícům jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,masculine,accusative,stotisícjednoho,sto tisíc jedna,masc. accusative: inanimate by default (animacy= gives the old form)
cs,cardinal,100001,masculine,instrumental,stotisícímjedním,stem tisíci jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,masculine,locative,stotisícímjednom,stu tisících jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,feminine,nominative,stotisícjedna,sto tisíc jedna,spacing only
cs,cardinal,100001,feminine,genitive,stotisícíjedné,sta tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,feminine,dative,stotisícíjedné,stu tisícům jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,feminine,accusative,stotisícjednu,sto tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,feminine,instrumental,stotisícíjednou,stem tisíci jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,feminine,locative,stotisícíjedné,stu tisících jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,neuter,nominative,stotisícjedno,sto tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,neuter,genitive,stotisícíhojednoho,sta tisíc jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,neuter,dative,stotisícímujednomu,stu tisícům jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,neuter,accusative,stotisícjedno,sto tisíc jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100001,neuter,instrumental,stotisícímjedním,stem tisíci jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100001,neuter,locative,stotisícímjednom,stu tisících jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,masculine,nominative,stotisícdeset,sto tisíc deset,spacing only
cs,cardinal,100010,masculine,genitive,stotisícíhodeseti,sta tisíc deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,masculine,dative,stotisícímudeseti,stu tisícům deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,masculine,accusative,stotisícdeset,sto tisíc deset,spacing only
cs,cardinal,100010,masculine,instrumental,stotisícímdeseti,stem tisíci deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,masculine,locative,stotisícímdeseti,stu tisících deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,feminine,nominative,stotisícdeset,sto tisíc deset,spacing only
cs,cardinal,100010,feminine,genitive,stotisícídeseti,sta tisíc deseti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,100010,feminine,dative,stotisícídeseti,stu tisícům deseti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,100010,feminine,accusative,stotisícdeset,sto tisíc deset,spacing only
cs,cardinal,100010,feminine,instrumental,stotisícídeseti,stem tisíci deseti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,100010,feminine,locative,stotisícídeseti,stu tisících deseti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,100010,neuter,nominative,stotisícdeset,sto tisíc deset,spacing only
cs,cardinal,100010,neuter,genitive,stotisícíhodeseti,sta tisíc deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,neuter,dative,stotisícímudeseti,stu tisícům deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,neuter,accusative,stotisícdeset,sto tisíc deset,spacing only
cs,cardinal,100010,neuter,instrumental,stotisícímdeseti,stem tisíci deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100010,neuter,locative,stotisícímdeseti,stu tisících deseti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,masculine,nominative,stotisícsto,sto tisíc sto,spacing only
cs,cardinal,100100,masculine,genitive,stotisícíhostého,sta tisíc sta,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,masculine,dative,stotisícímustému,stu tisícům stu,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,masculine,accusative,stotisícsto,sto tisíc sto,spacing only
cs,cardinal,100100,masculine,instrumental,stotisícímstým,stem tisíci stem,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,masculine,locative,stotisícímstém,stu tisících stu,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,feminine,nominative,stotisícstá,sto tisíc sto,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,feminine,genitive,stotisícísté,sta tisíc sta,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,feminine,dative,stotisícísté,stu tisícům stu,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,feminine,accusative,stotisícstou,sto tisíc sto,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,feminine,instrumental,stotisícístou,stem tisíci stem,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,feminine,locative,stotisícísté,stu tisících stu,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
